token_id,name,bio,current_price(eth),cumulative,shooting,finish,defense,vision,background,fur,mouth,eyes,clothes,head,head_accessory,jewellery
3219,,,,203,46,53,36,68,Pink,Green,Saber Toothed,Wide,Dress,,,
3220,,,,258,78,43,65,72,Cyan,White Noise,Gold Smirk,Angry Wink,Shirt And Tie,,,
3221,,,,203,36,49,71,47,Brown,Black,Full Beard,Regular,RKL Tee,Bowler,Red Shades,
3222,,,,212,40,59,31,82,Yellow,Brown,Missing Teeth,Angry Wink,Cyan Jersey,,,
3223,,,,128,34,20,32,42,Pink,Pink,Shows Teeth,Regular,Striped Tee,Bowler,,
3224,,,,156,29,75,27,25,Red,White Noise,Tongue Out,Angry,,Beanie,,
3225,,,,224,48,64,52,60,Dark Blue,Pink,Referee,Wide,Striped Tee,RKL Cap Forward,,
3226,,,,223,74,22,67,60,Red,Brown,Saber Toothed,Wide Scar,Biker Jacket,Ski Glasses,3D Glasses,
3227,,,,169,57,46,31,35,Red,White Noise,Regular,Closed,Striped Tee,Red Bandana,Red Shades,
3228,,,,200,52,57,51,40,Dark Blue,Black,Scream,Regular,,Cap Forward,,
3229,,,,228,37,68,77,46,Pink,Sky Blue,Gold Smirk,Regular,Shirt And Tie,RKL Cap Forward,Gem Earring,
3230,,,,215,27,73,45,70,Dark Blue,Red,Gold Smirk,Angry Wink,Shirt And Tie,,,
3231,,,,253,34,78,41,100,Yellow,Brown,Kiss,Angry Scar,Biker Jacket,,Blue Shades,
3232,,,,196,41,49,64,42,Cyan,Red,Full Beard,Wide,White Tee,,,
3233,,,,195,52,60,64,19,Yellow,Red,Drool,Wide Scar,Tracksuit,Winter Hat,,
3234,,,,129,22,22,44,41,Brown,Pink,Ooh,Angry,Striped Tee,Horse Jockey Hat,,
3235,,,,173,32,17,53,71,Yellow,Brown,Shows Teeth,Wide,Tracksuit,,,
3236,,,,190,30,58,40,62,Red,Black,Shows Teeth,Wide,Hawaii Shirt,Beanie,Red Shades,
3237,,,,179,68,41,49,21,Grey,Brown,Ooh,Bloodshot,,,,
3238,,,,196,48,55,39,54,Purple,Brown,Saber Toothed,Bloodshot,White Tee,,Gold Stud,
3239,,,,192,28,65,57,42,Gold,Brown,Regular,Regular,RKL Tee,Chopsticks Bun,,
3240,,,,187,35,33,69,50,Red,White Noise,Ooh,Closed,Navy Suit,Blonde Bun,,
3241,,,,225,74,50,27,74,Gold,Pink,Kiss,Wide,Biker Jacket,Beanie,Exotic Earring,
3242,,,,210,65,29,49,67,Dark Blue,Black,Full Beard,Regular,Red Kimono,RKL Cap Forward,3D Glasses,
3243,,,,219,67,57,48,47,Dark Blue,Pink,Regular,Closed,Shirt And Tie,King Band,,
3244,,,,226,34,45,61,86,Light Grey,Green,Full Beard,Regular,Striped Tee,Beanie,,
3245,,,,159,72,6,43,38,Dark Blue,Red,Regular,Regular,Red Kimono,Tophat,,
3246,,,,227,73,73,34,47,Red,Green,Tongue Out,Wide,Cyan Jersey,Horse Jockey Hat,,
3247,,,,141,40,32,47,22,Light Blue,Grey,Scream,Wide,Biker Jacket,Cap Forward,Gem Earring,
3248,,,,184,54,80,11,39,Brown,Green,Scream,Regular,Yellow Suit,,,
3249,,,,241,85,40,77,39,Grey,Pink,Missing Teeth,Wide,Dego Tee Blooded,Russian Cap,,
3250,,,,203,46,47,49,61,Light Grey,Pink,Shows Teeth,Angry,,Winter Hat,,
3251,,,,184,56,43,42,43,Red,Brown,Gold Smirk,Closed Scar,Navy Suit,Blue Pigtails,,
3252,,,,115,32,11,28,44,Gold,Pink,Saber Toothed,Closed,Shaolin Vest,RKL Cap Sideways,Gem Earring,
3253,,,,210,47,57,55,51,Cyan,Brown,Regular,Regular,Shaolin Vest,Beanie,,
3254,,,,189,50,47,57,35,Light Blue,Brown,Tongue Out,Wide,Cyan Jersey,Beanie,3D Glasses,
3255,,,,180,36,55,23,66,Pink,Red,Gold Scream,Regular,Hawaii Shirt,,Blue Shades,
3256,,,,169,59,24,24,62,Gold,Hyper Cat,Bubble Gum,Wide,Robo Arm,Crown,Nose Ring,
3257,,,,165,36,52,36,41,Pink,Green,Gold Scream,Regular,,,,
3258,,,,175,43,34,39,59,Dark Blue,Brown,Saber Toothed,Regular,,,,
3259,,,,232,74,47,74,37,Dark Blue,Grey,Ooh,Wide,Striped Tee,Cap Forward,Broken Glasses,
3260,,,,216,57,37,70,52,Cyan,Red,Gold Saber Toothed,Regular,Shirt And Tie,Purple Bandana,,
3261,,,,175,72,45,21,37,Grey,Black,Missing Teeth,Wide Scar,Fusion Gi,Blonde Bun,,
3262,,,,201,41,79,43,38,Light Grey,Red,Gold Scream,Regular,Dress,Cap Forward,,
3263,,,,208,49,56,35,68,Brown,Grey,Gold Saber Toothed,Regular,Cyan Jersey,King Band,,
3264,,,,194,73,49,27,45,Purple,Sky Blue,Scream,Sad,Biker Jacket,,,
3265,,,,254,72,66,46,70,Red,Black,Tongue Out,Angry Scar,Striped Tee,RKL Cap Sideways,,
3266,,,,141,32,44,34,31,Red,Black,Regular,Wide Scar,Red Kimono,RKL Cap Forward,Vibe Glasses,
3267,,,,195,16,46,57,76,Light Blue,Crystal,Shows Teeth,Regular,King Jersey,Crown,,
3268,,,,168,47,43,36,42,Light Blue,Pink,Regular,Angry Wink,White Tee,RKL Cap Forward,3D Glasses,
3269,,,,175,56,29,30,60,Red,Green,Full Beard,Regular,,Beanie,,
3270,,,,206,44,72,46,44,Pink,Black,Ooh,Regular,Monk Robe,Winter Hat,,
3271,,,,185,52,35,43,55,Light Blue,Green,Scream,Angry,Shirt And Tie,Purple Bandana,,
3272,,,,205,77,26,48,54,Cyan,Brown,Regular,Closed,White Tee,,,
3273,,,,234,50,52,74,58,Dark Blue,Black,Regular,Closed,White Tee,,Exotic Earring,
3274,,,,251,50,56,71,74,Grey,Sky Blue,Regular,Angry Scar,Dress,Blue Pigtails,,
3275,,,,144,44,30,39,31,Grey,Green,Ooh,Wide,Lab Coat,,,
3276,,,,196,41,50,47,58,Cyan,Green,Regular,Wide Scar,Shirt And Tie,,,
3277,,,,142,49,66,19,8,Light Blue,Grey,Missing Teeth,Bloodshot,Striped Tee,King Band,Vibe Glasses,
3278,,,,218,58,49,65,46,Brown,Sky Blue,Gold Smirk,Wide,Red Kimono,Winter Hat,,
3279,,,,217,42,60,65,50,Dark Blue,Black,Kiss,Angry,Cheetah Dego Tee,King Band,Red Shades,
3280,,,,200,34,61,53,52,Light Grey,Brown,Gold Scream,Angry,RKL Tee,Beanie,,
3281,,,,157,30,64,48,15,Gold,Green,Scream,Sad,Shirt And Tie,Bowler,,
3282,,,,203,40,44,53,66,Light Blue,Black,Shows Teeth,Sad,Trippy Tee,Russian Cap,,
3283,,,,75,3,32,23,17,Dark Blue,Brown,Scream,Wide,Cyan Jersey,,3D Glasses,
3284,,,,229,59,60,53,57,Pink,Black,Ooh,Wide Scar,,,Red Shades,
3285,,,,177,35,36,49,57,Brown,Grey,Ooh,Regular,Shirt And Tie,,,
3286,,,,229,84,44,71,30,Grey,Red,Kiss,Wide,,,,
3287,,,,170,33,49,42,46,Brown,Brown,Drool,Bloodshot,Trippy Tee,,,
3288,,,,169,51,33,65,20,Cyan,Pink,Tongue Out,Angry,Cheetah Dego Tee,,Blue Shades,
3289,,,,285,77,71,53,84,Dark Blue,Red,Referee,Closed,Shaolin Vest,Blonde Bun,,
3290,,,,209,23,45,76,65,Yellow,Red,Missing Teeth,Closed,Dego Tee Blooded,RKL Cap Forward,,
3291,,,,219,62,76,42,39,Pink,Brown,Regular,Wide,Dego Tee Blooded,,,
3292,,,,96,31,19,17,29,Yellow,Pink,Referee,Closed Scar,Dego Tee Blooded,,,
3293,,,,270,64,56,73,77,Red,Brown,Gold Smirk,Angry Wink,,,,
3294,,,,225,51,32,65,77,Light Grey,Red,Regular,Regular,Striped Tee,Bowler,,
3295,,,,226,59,77,36,54,Red,Sky Blue,Missing Teeth,Wide Scar,,Green Beret,Vibe Glasses,
3296,,,,168,38,42,45,43,Dark Blue,Grey,Regular,Wide,Green Kimono,,,
3297,,,,130,41,51,13,25,Purple,Green,Scream,Regular,Dress,Winter Hat,,
3298,,,,189,53,40,50,46,Yellow,White Noise,Scream,Angry,Cheetah Dego Tee,Bowler,Monocle,
3299,,,,151,16,56,50,29,Purple,Grey,Gold Saber Toothed,Closed,Shirt And Tie,,,
3300,,,,198,49,37,49,63,Gold,Red,Gold Saber Toothed,Bloodshot,Dego Tee Blooded,Cap Forward,Exotic Earring,
3301,,,,174,70,43,28,33,Brown,Black,Regular,Wide Scar,,,,
3302,,,,188,41,72,33,42,Yellow,White Noise,Regular,Wide,White Tee,Tophat,,
3303,,,,233,50,46,76,61,Yellow,Red,Saber Toothed,Closed,Dress,,,
3304,,,,221,60,41,59,61,Red,Black,Regular,Wide,Trippy Tee,Blue Pigtails,,
3305,,,,177,53,46,12,66,Yellow,Black,Gold Smirk,Wide,Striped Tee,Horse Jockey Hat,,
3306,,,,142,59,9,45,29,Pink,Red,Drool,Angry Scar,Striped Tee,,,
3307,,,,181,19,19,51,92,Yellow,Black,Gold Smirk,Regular,,,,
3308,,,,214,73,48,62,31,Pink,Sky Blue,Cigar,Closed Scar,White Tee,,,
3309,,,,241,54,50,62,75,Grey,Black,Kiss,Regular,,Green Beret,Gem Earring,
3310,,,,212,85,38,32,57,Light Blue,Brown,Regular,Bloodshot,White Tee,Beanie,Vibe Glasses,
3311,,,,180,57,55,55,13,Pink,Brown,Regular,Sad,,Blonde Bun,,
3312,,,,187,26,65,53,43,Light Grey,Brown,Regular,Wide,Dego Tee Blooded,RKL Cap Sideways,,
3313,,,,167,49,51,56,11,Yellow,Grey,Regular,Regular,Dego Tee Blooded,,,
3314,,,,241,37,58,82,64,Red,Sky Blue,Gold Saber Toothed,Regular,Striped Tee,,,
3315,,,,254,65,76,51,62,Pink,Pink,Regular,Angry,Dress,,Gold Stud,
3316,,,,170,13,29,71,57,Light Blue,Red,Full Beard,Closed Scar,White Tee,Blue Pigtails,,
3317,,,,168,78,13,20,57,Gold,Grey,Regular,Angry Wink,Dego Tee Blooded,RKL Cap Forward,,
3318,,,,245,76,69,55,45,Purple,Green,Ooh,Wide,White Tee,RKL Cap Forward,3D Glasses,
3319,,,,220,48,63,57,52,Light Blue,Green,Shows Teeth,Regular,Dego Tee Blooded,RKL Cap Forward,,
3320,,,,151,46,29,31,45,Red,Brown,Shows Teeth,Sad,Red Kimono,Blue Pigtails,,
3321,,,,181,63,39,42,37,Grey,Pink,Scream,Regular,Hawaii Shirt,RKL Cap Sideways,,
3322,,,,192,41,31,59,61,Gold,Sky Blue,Kiss,Wide Scar,,,Blue Shades,
3323,,,,219,49,62,69,39,Purple,Red,Shows Teeth,Sad,RKL Tee,Horse Jockey Hat,,
3324,,,,200,56,73,38,33,Pink,Brown,Full Beard,Angry Wink,,,,
3325,,,,181,42,61,48,30,Pink,Sky Blue,Referee,Angry,Green Kimono,,Red Shades,
3326,,,,230,59,42,73,56,Light Blue,Brown,Ooh,Angry,,Winter Hat,Gold Stud,
3327,,,,203,53,58,53,39,Dark Blue,Grey,Saber Toothed,Angry Wink,Biker Jacket,RKL Cap Sideways,,
3328,,,,206,74,49,27,56,Light Blue,Pink,Saber Toothed,Wide Scar,Cyan Jersey,,,
3329,,,,235,70,57,52,56,Light Blue,White Noise,Gold Smirk,Closed,,Blonde Bun,,
3330,,,,257,81,38,61,77,Brown,Pink,Ooh,Wide Scar,Striped Tee,King Band,Blue Shades,
3331,,,,159,57,53,25,24,Light Blue,Grey,Regular,Angry Wink,Shirt And Tie,,,
3332,,,,177,45,35,59,38,Dark Blue,Brown,Shows Teeth,Regular,Shaolin Vest,RKL Cap Forward,,
3333,,,,243,67,76,34,66,Cyan,Green,Kiss,Closed,Dego Tee Blooded,,,
3334,,,,164,36,33,19,76,Purple,Sky Blue,Saber Toothed,Regular,Fusion Gi,Blonde Bun,,
3335,,,,194,52,46,45,51,Grey,Red,Gold Saber Toothed,Regular,Navy Suit,Beanie,,
3336,,,,155,52,40,35,28,Dark Blue,Pink,Missing Teeth,Angry Wink,Trippy Tee,,Vibe Glasses,
3337,,,,154,40,26,35,53,Yellow,Green,Gold Smirk,Regular,Monk Robe,,,
3338,,,,233,57,64,48,64,Red,Brown,Kiss,Closed,Navy Suit,RKL Cap Forward,,
3339,,,,196,40,51,69,36,Dark Blue,Black,Gold Scream,Regular,Biker Jacket,,,
3340,,,,229,63,37,83,46,Dark Blue,Brown,Drool,Wide,Biker Jacket,RKL Cap Forward,,
3341,,,,165,51,35,18,61,Grey,Sky Blue,Saber Toothed,Wide,Hawaii Shirt,Ski Glasses,,
3342,,,,203,58,44,55,46,Cyan,Red,Ooh,Regular,Green Kimono,RKL Cap Forward,,
3343,,,,159,35,12,78,34,Light Grey,Sky Blue,Gold Smirk,Closed,Striped Tee,,,
3344,,,,237,63,46,62,66,Cyan,Gold,Bubble Gum,Angry,,Halo,Eye Scanner,
3345,,,,145,19,60,38,28,Light Blue,Grey,Tongue Out,Angry,Red Kimono,,,
3346,,,,224,41,39,84,60,Cyan,Sky Blue,Gold Saber Toothed,Wide Scar,Cheetah Dego Tee,Russian Cap,,
3347,,,,188,45,46,65,32,Yellow,Brown,Missing Teeth,Wide Scar,Hawaii Shirt,Blue Pigtails,,
3348,,,,221,46,54,54,67,Cyan,Green,Tongue Out,Sad,,,Red Shades,
3349,,,,249,100,36,67,46,Cyan,Grey,Kiss,Angry,,RKL Cap Sideways,Blue Shades,
3350,,,,223,56,47,55,65,Red,Red,Missing Teeth,Wide,Monk Robe,RKL Cap Sideways,Monocle,
3351,,,,220,88,39,72,21,Yellow,Black,Regular,Wide,Cyan Jersey,,3D Glasses,
3352,,,,190,76,26,41,47,Yellow,White Noise,Saber Toothed,Regular,,,,
3353,,,,266,76,63,65,62,Red,Grey,Kiss,Regular,Cheetah Dego Tee,Bowler,,
3354,,,,206,73,44,59,30,Light Grey,Hyper Cat,Scream,Regular,Mamba Jersey,Halo,,
3355,,,,203,57,42,57,47,Light Blue,Brown,Scream,Angry,,Green Beret,Red Shades,
3356,,,,154,14,57,42,41,Cyan,Grey,Regular,Bloodshot,Trippy Tee,Tophat,,
3357,,,,251,72,71,59,49,Dark Blue,Brown,Kiss,Angry,Biker Jacket,RKL Cap Sideways,,
3358,,,,220,59,49,52,60,Cyan,Grey,Saber Toothed,Sad,Trippy Tee,Chopsticks Bun,,
3359,,,,185,28,66,73,18,Brown,Grey,Tongue Out,Regular,RKL Tee,,,
3360,,,,265,57,79,52,77,Purple,Grey,Shows Teeth,Regular,White Tee,Cap Forward,,
3361,,,,178,41,61,59,17,Cyan,Brown,Saber Toothed,Bloodshot,Cheetah Dego Tee,,,
3362,,,,200,57,32,51,60,Grey,Red,Kiss,Wide,Cyan Jersey,,,
3363,,,,211,44,61,42,64,Dark Blue,Sky Blue,Shows Teeth,Bloodshot,Fusion Gi,Winter Hat,,
3364,,,,213,53,45,63,52,Cyan,Brown,Gold Scream,Regular,Biker Jacket,RKL Cap Forward,,
3365,,,,222,42,95,62,23,Brown,Black,Saber Toothed,Closed Scar,Trippy Tee,Green Beret,,
3366,,,,209,52,40,84,33,Brown,Black,Referee,Angry Scar,Shirt And Tie,Purple Bandana,,
3367,,,,233,59,61,43,70,Grey,Brown,Shows Teeth,Regular,Dress,RKL Cap Sideways,Exotic Earring,
3368,,,,182,59,35,56,32,Cyan,Brown,Gold Saber Toothed,Regular,,,Blue Shades,
3369,,,,166,68,67,18,13,Cyan,Brown,Full Beard,Bloodshot,Hawaii Shirt,Blue Pigtails,,
3370,,,,174,56,22,58,38,Cyan,Sky Blue,Gold Scream,Wide Scar,Hawaii Shirt,Cap Forward,,
3371,,,,240,75,62,40,63,Yellow,Green,Regular,Bloodshot,Lab Coat,,,
3372,,,,154,50,17,43,44,Brown,White Noise,Gold Saber Toothed,Bloodshot,Biker Jacket,Purple Bandana,,
3373,,,,210,66,64,49,31,Grey,Sky Blue,Regular,Closed,Shirt And Tie,Chopsticks Bun,,
3374,,,,200,12,67,64,57,Pink,Brown,Gold Smirk,Sad,Shirt And Tie,Ski Glasses,,
3375,,,,202,57,52,45,48,Brown,Red,Scream,Closed Scar,Dress,,,
3376,,,,138,37,44,26,31,Cyan,Green,Regular,Regular,Cheetah Dego Tee,Blonde Bun,,
3377,,,,152,32,41,21,58,Yellow,Red,Kiss,Closed,Dego Tee Blooded,,Red Shades,
3378,,,,236,77,75,43,41,Cyan,Pink,Saber Toothed,Closed Scar,Biker Jacket,Winter Hat,,
3379,,,,177,32,30,61,54,Brown,Pink,Ooh,Angry Wink,White Tee,Blonde Bun,,
3380,,,,171,39,41,52,39,Purple,Pink,Scream,Regular,White Tee,,3D Glasses,
3381,,,,129,36,33,39,21,Cyan,Pink,Gold Saber Toothed,Angry,RKL Tee,Blonde Bun,Monocle,
3382,,,,256,81,47,51,77,Cyan,Pink,Regular,Regular,Trippy Tee,,Gem Earring,
3383,,,,241,83,51,64,43,Yellow,Pink,Ooh,Regular,Biker Jacket,Bowler,Blue Shades,
3384,,,,186,34,54,44,54,Light Grey,Green,Drool,Closed Scar,Biker Jacket,,Red Shades,
3385,,,,245,66,50,62,67,Gold,Sky Blue,Gold Scream,Wide,,Cap Forward,,
3386,,,,197,34,50,46,67,Cyan,Grey,Regular,Regular,Dego Tee Blooded,Cap Forward,,
3387,,,,146,18,50,34,44,Yellow,Black,Missing Teeth,Regular,Striped Tee,Cap Forward,,
3388,,,,214,42,56,69,47,Light Blue,Green,Drool,Wide,Trippy Tee,,Blue Shades,
3389,,,,187,70,52,21,44,Purple,Black,Kiss,Bloodshot,Dego Tee Blooded,Chopsticks Bun,,
3390,,,,188,62,31,37,58,Light Grey,Pink,Scream,Angry Scar,Fusion Gi,Russian Cap,,
3391,,,,208,36,40,58,74,Light Blue,Green,Gold Smirk,Regular,,Purple Bandana,,
3392,,,,196,41,73,36,46,Red,Grey,Drool,Closed,Red Kimono,,,
3393,,,,177,49,28,53,47,Red,White Noise,Scream,Regular,Monk Robe,Red Bandana,Red Shades,
3394,,,,251,81,46,67,57,Brown,Brown,Full Beard,Angry Wink,Cheetah Dego Tee,RKL Cap Sideways,,
3395,,,,189,38,42,42,67,Cyan,White Noise,Saber Toothed,Sad,Tracksuit,Winter Hat,Exotic Earring,
3396,,,,171,58,39,49,25,Pink,White Noise,Ooh,Angry,Dego Tee Blooded,Cap Forward,,
3397,,,,201,42,47,39,73,Yellow,Grey,Missing Teeth,Bloodshot,,,,
3398,,,,229,46,70,54,59,Light Blue,Brown,Ooh,Wide Scar,Shaolin Vest,,Broken Glasses,
3399,,,,255,79,45,86,45,Red,Brown,Gold Smirk,Angry,White Tee,RKL Cap Sideways,,
3400,,,,229,55,47,48,79,Light Grey,Green,Scream,Regular,Dego Tee Blooded,Ski Glasses,Broken Glasses,
3401,,,,180,46,50,59,25,Light Blue,White Noise,Shows Teeth,Angry,Trippy Tee,,,
3402,,,,142,18,46,35,43,Cyan,Black,Tongue Out,Regular,Dego Tee Blooded,,Gold Stud,
3403,,,,190,46,51,26,67,Cyan,Green,Regular,Angry,,RKL Cap Sideways,,
3404,,,,190,52,30,57,51,Purple,Brown,Regular,Regular,Dress,,3D Glasses,
3405,,,,208,47,40,58,63,Light Blue,Grey,Regular,Wide,Biker Jacket,Bowler,,
3406,,,,220,63,46,56,55,Light Blue,Sky Blue,Full Beard,Regular,Cyan Jersey,,Blue Shades,
3407,,,,230,74,45,45,66,Red,Brown,Regular,Closed,Striped Tee,,,
3408,,,,143,46,43,28,26,Purple,Camo,Bubble Gum,Angry,Space Suit,Crown,,Jesus Necklace
3409,,,,170,42,35,47,46,Yellow,Brown,Tongue Out,Bloodshot,Biker Jacket,Green Beret,,
3410,,,,245,69,63,55,58,Dark Blue,Pink,Tongue Out,Wide Scar,Trippy Tee,Purple Bandana,,
3411,,,,154,39,29,18,68,Brown,Brown,Regular,Wide,Dego Tee Blooded,RKL Cap Forward,Blue Shades,
3412,,,,266,53,77,61,75,Grey,Black,Regular,Bloodshot,Shaolin Vest,,3D Glasses,
3413,,,,117,35,0,46,36,Red,Brown,Referee,Angry Wink,Shirt And Tie,,Blue Shades,
3414,,,,187,52,17,63,55,Purple,Black,Missing Teeth,Closed Scar,Red Kimono,,,
3415,,,,180,36,50,50,44,Dark Blue,Sky Blue,Missing Teeth,Angry Wink,Trippy Tee,,Red Shades,
3416,,,,252,52,68,69,63,Yellow,Black,Saber Toothed,Sad,Shaolin Vest,King Band,,
3417,,,,190,42,68,41,39,Yellow,Green,Regular,Wide,Tracksuit,Blue Pigtails,,
3418,,,,193,55,70,11,57,Yellow,Pink,Tongue Out,Closed,Striped Tee,,,
3419,,,,205,61,30,58,56,Grey,Sky Blue,Drool,Regular,Biker Jacket,Purple Bandana,,
3420,,,,196,65,35,36,60,Light Blue,White Noise,Ooh,Regular,,,,
3421,,,,265,62,80,72,51,Yellow,Sky Blue,Gold Saber Toothed,Sad,RKL Tee,,Blue Shades,
3422,,,,201,57,38,53,53,Yellow,Brown,Ooh,Wide,Dego Tee Blooded,Beanie,,
3423,,,,189,46,67,48,28,Dark Blue,Black,Ooh,Closed,,Cap Forward,,
3424,,,,227,33,48,75,71,Purple,Brown,Missing Teeth,Wide Scar,Biker Jacket,Beanie,,
3425,,,,220,82,53,33,52,Dark Blue,Zebra,Bubble Gum,Bloodshot Blue,,Banana,Eye Patch,
3426,,,,177,54,51,38,34,Purple,Green,Gold Scream,Closed,Shaolin Vest,Beanie,,
3427,,,,214,49,69,45,51,Light Blue,Pink,Missing Teeth,Wide,Dego Tee Blooded,RKL Cap Sideways,,
3428,,,,188,55,49,23,61,Yellow,Brown,Gold Scream,Wide,Striped Tee,Bowler,,
3429,,,,222,52,48,69,53,Yellow,White Noise,Drool,Closed Scar,Shirt And Tie,King Band,,
3430,,,,227,65,55,51,56,Cyan,Red,Missing Teeth,Bloodshot,White Tee,Beanie,,
3431,,,,187,58,46,55,28,Gold,Brown,Ooh,Closed,Cheetah Dego Tee,Beanie,,
3432,,,,193,43,31,53,66,Pink,Pink,Saber Toothed,Regular,Green Kimono,,,
3433,,,,219,57,58,60,44,Yellow,Brown,Saber Toothed,Wide,Navy Suit,,,
3434,,,,195,46,47,44,58,Yellow,White Noise,Regular,Angry,Red Kimono,Ski Glasses,Red Shades,
3435,,,,266,68,85,58,55,Brown,Sky Blue,Tongue Out,Regular,White Tee,Blonde Bun,,
3436,,,,194,37,48,78,31,Light Blue,Black,Regular,Angry,,,,
3437,,,,203,84,64,36,19,Cyan,Aurora,Regular,Regular,Robo Arm,,,Gold Chain
3438,,,,206,84,50,42,30,Brown,Brown,Gold Scream,Wide Scar,,Green Beret,,
3439,,,,275,51,83,73,68,Brown,Black,Ooh,Regular,White Tee,Purple Bandana,,
3440,,,,197,64,29,37,67,Pink,Grey,Drool,Angry,White Tee,Ski Glasses,,
3441,,,,216,41,44,60,71,Cyan,Brown,Regular,Wide,Red Kimono,King Band,Blue Shades,
3442,,,,224,57,49,49,69,Red,Black,Gold Saber Toothed,Wide Scar,Biker Jacket,RKL Cap Forward,,
3443,,,,228,52,62,40,74,Brown,Grey,Referee,Closed,Dress,Cap Forward,,
3444,,,,244,64,40,71,69,Red,Hyper Cat,Regular,Bloodshot Blue,Space Suit,Banana,,
3445,,,,139,11,46,19,63,Cyan,Red,Shows Teeth,Angry,Hawaii Shirt,Green Beret,,
3446,,,,114,34,23,31,26,Grey,Green,Gold Saber Toothed,Closed Scar,Biker Jacket,Cap Forward,,
3447,,,,220,73,33,57,57,Red,Brown,Scream,Regular,,Red Bandana,3D Glasses,
3448,,,,181,36,60,47,38,Yellow,Sky Blue,Regular,Wide,,,,
3449,,,,213,51,62,43,57,Red,Brown,Kiss,Regular,,Beanie,Broken Glasses,
3450,,,,219,64,62,60,33,Light Grey,Pink,Regular,Wide,Navy Suit,Purple Bandana,,
3451,,,,205,33,50,67,55,Purple,Pink,Gold Smirk,Wide Scar,Shaolin Vest,RKL Cap Sideways,Red Shades,
3452,,,,197,31,33,58,75,Purple,Sky Blue,Scream,Closed Scar,Biker Jacket,Horse Jockey Hat,Gold Stud,
3453,,,,212,61,56,47,48,Light Blue,Grey,Scream,Wide,,King Band,,
3454,,,,219,54,61,55,49,Grey,Brown,Full Beard,Closed Scar,Biker Jacket,,,
3455,,,,184,51,36,46,51,Pink,Sky Blue,Regular,Wide,Shirt And Tie,Blue Pigtails,Gold Stud,
3456,,,,172,32,57,56,27,Light Grey,Green,Saber Toothed,Regular,Shaolin Vest,Bowler,,
3457,,,,189,38,67,50,34,Light Blue,Sky Blue,Drool,Wide Scar,Red Kimono,,,
3458,,,,183,30,65,28,60,Red,Brown,Scream,Wide,Tracksuit,RKL Cap Forward,Blue Shades,
3459,,,,122,27,18,34,43,Pink,Brown,Saber Toothed,Regular,Shirt And Tie,Horse Jockey Hat,,
3460,,,,273,81,51,95,46,Pink,Green,Gold Smirk,Regular,Cheetah Dego Tee,,,
3461,,,,203,63,44,59,37,Dark Blue,Pink,Regular,Wide,Shaolin Vest,,3D Glasses,
3462,,,,217,39,52,58,68,Brown,Grey,Missing Teeth,Angry Wink,Navy Suit,,3D Glasses,
3463,,,,205,44,31,61,69,Yellow,White Noise,Shows Teeth,Regular,Biker Jacket,Beanie,Monocle,
3464,,,,230,39,60,68,63,Red,Red,Gold Scream,Regular,,Tophat,,
3465,,,,176,37,43,39,57,Red,Grey,Regular,Sad,,Horse Jockey Hat,Blue Shades,
3466,,,,180,51,45,40,44,Yellow,Pink,Shows Teeth,Angry Scar,Cyan Jersey,Purple Bandana,,
3467,,,,251,54,72,61,64,Grey,Green,Missing Teeth,Wide Scar,Striped Tee,,,
3468,,,,187,14,83,39,51,Red,Brown,Regular,Closed Scar,Shirt And Tie,Bowler,,
3469,,,,235,60,36,77,62,Grey,Black,Gold Scream,Regular,Biker Jacket,RKL Cap Forward,Red Shades,
3470,,,,189,71,46,22,50,Light Blue,White Noise,Shows Teeth,Wide,,RKL Cap Sideways,,
3471,,,,200,59,73,37,31,Purple,Brown,Scream,Wide,,,,
3472,,,,222,57,46,61,58,Red,Green,Regular,Wide Scar,White Tee,Blonde Bun,3D Glasses,
3473,,,,136,45,42,23,26,Grey,Brown,Regular,Wide Scar,Shirt And Tie,Beanie,Monocle,
3474,,,,226,59,58,52,57,Yellow,Red,Regular,Wide,Yellow Suit,,,
3475,,,,204,31,63,69,41,Brown,Sky Blue,Scream,Sad,Shaolin Vest,Blonde Bun,Gold Stud,
3476,,,,189,66,24,46,53,Pink,Black,Saber Toothed,Wide Scar,,,Monocle,
3477,,,,212,63,59,45,45,Pink,Grey,Regular,Angry,,,,
3478,,,,231,47,40,89,55,Cyan,Black,Tongue Out,Angry Scar,Red Kimono,Chopsticks Bun,,
3479,,,,187,54,32,61,40,Dark Blue,Pink,Regular,Closed,Lab Coat,Blonde Bun,,
3480,,,,151,29,17,55,50,Dark Blue,Green,Drool,Wide,Striped Tee,,Red Shades,
3481,,,,255,63,53,78,61,Brown,Sky Blue,Gold Scream,Regular,,Blonde Bun,,
3482,,,,177,50,34,54,39,Pink,Sky Blue,Regular,Bloodshot,,,Blue Shades,
3483,,,,197,45,34,55,63,Yellow,Green,Shows Teeth,Regular,,,,
3484,,,,193,26,65,39,63,Pink,Pink,Regular,Regular,Hawaii Shirt,Purple Bandana,,
3485,,,,163,55,54,44,10,Light Blue,Sky Blue,Shows Teeth,Sad,,,,
3486,,,,105,25,24,16,40,Pink,Grey,Regular,Closed,Shaolin Vest,Blonde Bun,,
3487,,,,188,60,44,50,34,Purple,Sky Blue,Shows Teeth,Closed,Dego Tee Blooded,,,
